Year,Country / territory of asylum/residence,Origin,Population type,Value
2016,Finland,Syrian Arab Rep.,Asylum-seekers,131
2016,Finland,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1677
2016,France,Syrian Arab Rep.,Asylum-seekers,2149
2016,France,Syrian Arab Rep.,Refugees (incl. refugee-like situations),8991
2016,Gabon,Syrian Arab Rep.,Asylum-seekers,1
2016,Gabon,Syrian Arab Rep.,Refugees (incl. refugee-like situations),2
2016,United Kingdom,Syrian Arab Rep.,Asylum-seekers,1010
2016,United Kingdom,Syrian Arab Rep.,Refugees (incl. refugee-like situations),8269
2016,Georgia,Syrian Arab Rep.,Asylum-seekers,12
2016,Georgia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),425
2016,Ghana,Syrian Arab Rep.,Asylum-seekers,122
2016,Ghana,Syrian Arab Rep.,Refugees (incl. refugee-like situations),8
2016,Guinea-Bissau,Syrian Arab Rep.,Asylum-seekers,3
2016,Greece,Syrian Arab Rep.,Asylum-seekers,13997
2016,Greece,Syrian Arab Rep.,Refugees (incl. refugee-like situations),14420
2016,Grenada,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1
2016,Croatia,Syrian Arab Rep.,Asylum-seekers,132
2016,Croatia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),60
2016,Hungary,Syrian Arab Rep.,Asylum-seekers,864
2016,Hungary,Syrian Arab Rep.,Refugees (incl. refugee-like situations),584
2016,Indonesia,Syrian Arab Rep.,Asylum-seekers,38
2016,Indonesia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),30
2016,India,Syrian Arab Rep.,Asylum-seekers,35
2016,India,Syrian Arab Rep.,Refugees (incl. refugee-like situations),65
2016,Ireland,Syrian Arab Rep.,Asylum-seekers,136
2016,Ireland,Syrian Arab Rep.,Refugees (incl. refugee-like situations),243
2016,Iraq,Syrian Arab Rep.,Others of concern,99
2016,Iraq,Syrian Arab Rep.,Refugees (incl. refugee-like situations),230836
2016,Iceland,Syrian Arab Rep.,Asylum-seekers,2
2016,Iceland,Syrian Arab Rep.,Refugees (incl. refugee-like situations),37
2016,Israel,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1
2016,Italy,Syrian Arab Rep.,Asylum-seekers,548
2016,Italy,Syrian Arab Rep.,Refugees (incl. refugee-like situations),2613
2016,Jamaica,Syrian Arab Rep.,Refugees (incl. refugee-like situations),4
2016,Jordan,Syrian Arab Rep.,Refugees (incl. refugee-like situations),648836
2016,Japan,Syrian Arab Rep.,Refugees (incl. refugee-like situations),61
2016,Kazakhstan,Syrian Arab Rep.,Asylum-seekers,22
2016,Kazakhstan,Syrian Arab Rep.,Refugees (incl. refugee-like situations),19
2016,Kenya,Syrian Arab Rep.,Asylum-seekers,7
2016,Kenya,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1
2016,Kyrgyzstan,Syrian Arab Rep.,Asylum-seekers,6
2016,Kyrgyzstan,Syrian Arab Rep.,Refugees (incl. refugee-like situations),66
2016,Cambodia,Syrian Arab Rep.,Asylum-seekers,1
2016,Cambodia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1
2016,Rep. of Korea,Syrian Arab Rep.,Asylum-seekers,244
2016,Rep. of Korea,Syrian Arab Rep.,Refugees (incl. refugee-like situations),876
2016,Kuwait,Syrian Arab Rep.,Asylum-seekers,24
2016,Kuwait,Syrian Arab Rep.,Refugees (incl. refugee-like situations),50
2016,Lebanon,Syrian Arab Rep.,Asylum-seekers,10
2016,Lebanon,Syrian Arab Rep.,Others of concern,2236
2016,Lebanon,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1005503
2016,Liberia,Syrian Arab Rep.,Asylum-seekers,4
2016,Liberia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),6
2016,Libya,Syrian Arab Rep.,Asylum-seekers,19366
2016,Libya,Syrian Arab Rep.,Refugees (incl. refugee-like situations),142
2016,Saint Lucia,Syrian Arab Rep.,Asylum-seekers,1
2016,Saint Lucia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1
2016,Liechtenstein,Syrian Arab Rep.,Refugees (incl. refugee-like situations),23
2016,Sri Lanka,Syrian Arab Rep.,Asylum-seekers,6
2016,Sri Lanka,Syrian Arab Rep.,Refugees (incl. refugee-like situations),8
2016,Lithuania,Syrian Arab Rep.,Asylum-seekers,5
2016,Lithuania,Syrian Arab Rep.,Refugees (incl. refugee-like situations),23
2016,Luxembourg,Syrian Arab Rep.,Asylum-seekers,334
2016,Luxembourg,Syrian Arab Rep.,Refugees (incl. refugee-like situations),686
2016,Latvia,Syrian Arab Rep.,Asylum-seekers,78
2016,Latvia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),143
2016,"China, Macao SAR",Syrian Arab Rep.,Asylum-seekers,1
2016,Morocco,Syrian Arab Rep.,Refugees (incl. refugee-like situations),3242
2016,Rep. of Moldova,Syrian Arab Rep.,Asylum-seekers,10
2016,Rep. of Moldova,Syrian Arab Rep.,Refugees (incl. refugee-like situations),218
2016,Mexico,Syrian Arab Rep.,Refugees (incl. refugee-like situations),23
2016,The former Yugoslav Republic of Macedonia,Syrian Arab Rep.,Asylum-seekers,5
2016,The former Yugoslav Republic of Macedonia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),13
2016,Mali,Syrian Arab Rep.,Asylum-seekers,5
2016,Mali,Syrian Arab Rep.,Refugees (incl. refugee-like situations),11
2016,Malta,Syrian Arab Rep.,Asylum-seekers,121
2016,Malta,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1668
2016,Montenegro,Syrian Arab Rep.,Asylum-seekers,1
2016,Montenegro,Syrian Arab Rep.,Refugees (incl. refugee-like situations),10
2016,Mauritania,Syrian Arab Rep.,Asylum-seekers,120
2016,Mauritania,Syrian Arab Rep.,Refugees (incl. refugee-like situations),417
2016,Mauritius,Syrian Arab Rep.,Asylum-seekers,4
2016,Malaysia,Syrian Arab Rep.,Asylum-seekers,988
2016,Malaysia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),458
2016,Niger,Syrian Arab Rep.,Refugees (incl. refugee-like situations),7
2016,Nigeria,Syrian Arab Rep.,Asylum-seekers,47
2016,Nigeria,Syrian Arab Rep.,Refugees (incl. refugee-like situations),88
2016,Netherlands,Syrian Arab Rep.,Asylum-seekers,987
2016,Netherlands,Syrian Arab Rep.,Refugees (incl. refugee-like situations),28394
2016,Norway,Syrian Arab Rep.,Asylum-seekers,1085
2016,Norway,Syrian Arab Rep.,Refugees (incl. refugee-like situations),11537
2016,Nauru,Syrian Arab Rep.,Asylum-seekers,4
2016,Nauru,Syrian Arab Rep.,Refugees (incl. refugee-like situations),2
2016,New Zealand,Syrian Arab Rep.,Asylum-seekers,4
2016,New Zealand,Syrian Arab Rep.,Refugees (incl. refugee-like situations),61
2016,Oman,Syrian Arab Rep.,Asylum-seekers,6
2016,Oman,Syrian Arab Rep.,Refugees (incl. refugee-like situations),7
2016,Pakistan,Syrian Arab Rep.,Asylum-seekers,7
2016,Pakistan,Syrian Arab Rep.,Refugees (incl. refugee-like situations),13
2016,Peru,Syrian Arab Rep.,Asylum-seekers,7
2016,Peru,Syrian Arab Rep.,Refugees (incl. refugee-like situations),32
2016,Philippines,Syrian Arab Rep.,Asylum-seekers,40
2016,Philippines,Syrian Arab Rep.,Refugees (incl. refugee-like situations),51
2016,Palau,Syrian Arab Rep.,Asylum-seekers,3
2016,Papua New Guinea,Syrian Arab Rep.,Asylum-seekers,1
2016,Papua New Guinea,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1
2016,Poland,Syrian Arab Rep.,Asylum-seekers,18
2016,Poland,Syrian Arab Rep.,Refugees (incl. refugee-like situations),483
2016,Portugal,Syrian Arab Rep.,Asylum-seekers,300
2016,Portugal,Syrian Arab Rep.,Refugees (incl. refugee-like situations),82
2016,Paraguay,Syrian Arab Rep.,Asylum-seekers,21
2016,Paraguay,Syrian Arab Rep.,Refugees (incl. refugee-like situations),51
2016,Qatar,Syrian Arab Rep.,Asylum-seekers,3
2016,Qatar,Syrian Arab Rep.,Refugees (incl. refugee-like situations),32
2016,Romania,Syrian Arab Rep.,Asylum-seekers,21
2016,Romania,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1775
2016,Russian Federation,Syrian Arab Rep.,Asylum-seekers,383
2016,Russian Federation,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1319
2016,Saudi Arabia,Syrian Arab Rep.,Asylum-seekers,10
2016,Saudi Arabia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),19
2016,Sudan,Syrian Arab Rep.,Asylum-seekers,501
2016,Sudan,Syrian Arab Rep.,Refugees (incl. refugee-like situations),6997
2016,Senegal,Syrian Arab Rep.,Asylum-seekers,21
2016,El Salvador,Syrian Arab Rep.,Refugees (incl. refugee-like situations),5
2016,Somalia,Syrian Arab Rep.,Asylum-seekers,1
2016,Somalia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),145
2016,Serbia and Kosovo (S/RES/1244 (1999)),Syrian Arab Rep.,Refugees (incl. refugee-like situations),747
2016,South Sudan,Syrian Arab Rep.,Asylum-seekers,1
2016,South Sudan,Syrian Arab Rep.,Refugees (incl. refugee-like situations),3
2016,Slovakia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),54
2016,Slovenia,Syrian Arab Rep.,Asylum-seekers,41
2016,Slovenia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),118
2016,Sweden,Syrian Arab Rep.,Asylum-seekers,7085
2016,Sweden,Syrian Arab Rep.,Refugees (incl. refugee-like situations),96914
2016,Syrian Arab Rep.,Syrian Arab Rep.,Internally displaced persons,6325978
2016,Chad,Syrian Arab Rep.,Asylum-seekers,9
2016,Chad,Syrian Arab Rep.,Refugees (incl. refugee-like situations),17
2016,Togo,Syrian Arab Rep.,Asylum-seekers,8
2016,Togo,Syrian Arab Rep.,Refugees (incl. refugee-like situations),4
2016,Thailand,Syrian Arab Rep.,Asylum-seekers,43
2016,Thailand,Syrian Arab Rep.,Refugees (incl. refugee-like situations),268
2016,Trinidad and Tobago,Syrian Arab Rep.,Asylum-seekers,35
2016,Trinidad and Tobago,Syrian Arab Rep.,Refugees (incl. refugee-like situations),31
2016,Tunisia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),504
2016,Turkey,Syrian Arab Rep.,Asylum-seekers,180
2016,Turkey,Syrian Arab Rep.,Refugees (incl. refugee-like situations),2823987
2016,Uganda,Syrian Arab Rep.,Asylum-seekers,12
2016,Uganda,Syrian Arab Rep.,Refugees (incl. refugee-like situations),7
2016,Ukraine,Syrian Arab Rep.,Asylum-seekers,560
2016,Ukraine,Syrian Arab Rep.,Refugees (incl. refugee-like situations),446
2016,Uruguay,Syrian Arab Rep.,Asylum-seekers,3
2016,Uruguay,Syrian Arab Rep.,Refugees (incl. refugee-like situations),60
2016,United States of America,Syrian Arab Rep.,Asylum-seekers,3364
2016,United States of America,Syrian Arab Rep.,Refugees (incl. refugee-like situations),6444
2016,Venezuela (Bolivarian Republic of),Syrian Arab Rep.,Asylum-seekers,18
2016,Venezuela (Bolivarian Republic of),Syrian Arab Rep.,Refugees (incl. refugee-like situations),3
2016,Yemen,Syrian Arab Rep.,Asylum-seekers,502
2016,Yemen,Syrian Arab Rep.,Refugees (incl. refugee-like situations),3249
2016,South Africa,Syrian Arab Rep.,Asylum-seekers,49
2016,South Africa,Syrian Arab Rep.,Refugees (incl. refugee-like situations),44
2016,Zambia,Syrian Arab Rep.,Asylum-seekers,6
2016,Zambia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),5
2016,Zimbabwe,Syrian Arab Rep.,Others of concern,2
2017,Anguilla,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1
2017,Albania,Syrian Arab Rep.,Asylum-seekers,22
2017,Albania,Syrian Arab Rep.,Refugees (incl. refugee-like situations),3
2017,United Arab Emirates,Syrian Arab Rep.,Asylum-seekers,1185
2017,United Arab Emirates,Syrian Arab Rep.,Refugees (incl. refugee-like situations),128
2017,Argentina,Syrian Arab Rep.,Asylum-seekers,84
2017,Argentina,Syrian Arab Rep.,Others of concern,348
2017,Argentina,Syrian Arab Rep.,Refugees (incl. refugee-like situations),370
2017,Armenia,Syrian Arab Rep.,Asylum-seekers,12
2017,Armenia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),14680
2017,Antigua and Barbuda,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1
2017,Australia,Syrian Arab Rep.,Asylum-seekers,130
2017,Australia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),477
2017,Austria,Syrian Arab Rep.,Asylum-seekers,3937
2017,Austria,Syrian Arab Rep.,Refugees (incl. refugee-like situations),43888
2017,Azerbaijan,Syrian Arab Rep.,Asylum-seekers,2
2017,Azerbaijan,Syrian Arab Rep.,Refugees (incl. refugee-like situations),15
2017,Belgium,Syrian Arab Rep.,Asylum-seekers,1665
2017,Belgium,Syrian Arab Rep.,Refugees (incl. refugee-like situations),9080
2017,Benin,Syrian Arab Rep.,Asylum-seekers,3
2017,Benin,Syrian Arab Rep.,Refugees (incl. refugee-like situations),7
2017,Burkina Faso,Syrian Arab Rep.,Refugees (incl. refugee-like situations),2
2017,Bangladesh,Syrian Arab Rep.,Asylum-seekers,1
2017,Bulgaria,Syrian Arab Rep.,Asylum-seekers,407
2017,Bulgaria,Syrian Arab Rep.,Refugees (incl. refugee-like situations),16549
2017,Bosnia and Herzegovina,Syrian Arab Rep.,Asylum-seekers,13
2017,Bosnia and Herzegovina,Syrian Arab Rep.,Refugees (incl. refugee-like situations),15
2017,Belarus,Syrian Arab Rep.,Refugees (incl. refugee-like situations),87
2017,Bolivia (Plurinational State of),Syrian Arab Rep.,Refugees (incl. refugee-like situations),13
2017,Brazil,Syrian Arab Rep.,Asylum-seekers,4522
2017,Brazil,Syrian Arab Rep.,Refugees (incl. refugee-like situations),2905
2017,Canada,Syrian Arab Rep.,Asylum-seekers,806
2017,Canada,Syrian Arab Rep.,Refugees (incl. refugee-like situations),3095
2017,Switzerland,Syrian Arab Rep.,Asylum-seekers,3192
2017,Switzerland,Syrian Arab Rep.,Refugees (incl. refugee-like situations),13639
2017,Chile,Syrian Arab Rep.,Asylum-seekers,42
2017,Chile,Syrian Arab Rep.,Refugees (incl. refugee-like situations),85
2017,China,Syrian Arab Rep.,Asylum-seekers,32
2017,China,Syrian Arab Rep.,Refugees (incl. refugee-like situations),42
2017,Côte d'Ivoire,Syrian Arab Rep.,Asylum-seekers,9
2017,Côte d'Ivoire,Syrian Arab Rep.,Refugees (incl. refugee-like situations),12
2017,Cameroon,Syrian Arab Rep.,Asylum-seekers,9
2017,Cameroon,Syrian Arab Rep.,Refugees (incl. refugee-like situations),15
2017,Dem. Rep. of the Congo,Syrian Arab Rep.,Asylum-seekers,20
2017,Dem. Rep. of the Congo,Syrian Arab Rep.,Refugees (incl. refugee-like situations),8
2017,Congo,Syrian Arab Rep.,Asylum-seekers,12
2017,Congo,Syrian Arab Rep.,Others of concern,1
2017,Congo,Syrian Arab Rep.,Refugees (incl. refugee-like situations),9
2017,Colombia,Syrian Arab Rep.,Asylum-seekers,4
2017,Colombia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),8
2017,Costa Rica,Syrian Arab Rep.,Asylum-seekers,9
2017,Costa Rica,Syrian Arab Rep.,Refugees (incl. refugee-like situations),9
2017,Cuba,Syrian Arab Rep.,Refugees (incl. refugee-like situations),43
2017,Curaçao,Syrian Arab Rep.,Asylum-seekers,1
2017,Curaçao,Syrian Arab Rep.,Refugees (incl. refugee-like situations),2
2017,Cayman Islands,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1
2017,Cyprus,Syrian Arab Rep.,Asylum-seekers,1585
2017,Cyprus,Syrian Arab Rep.,Others of concern,6000
2017,Cyprus,Syrian Arab Rep.,Refugees (incl. refugee-like situations),5274
2017,Czech Rep.,Syrian Arab Rep.,Asylum-seekers,38
2017,Czech Rep.,Syrian Arab Rep.,Refugees (incl. refugee-like situations),365
2017,Germany,Syrian Arab Rep.,Asylum-seekers,70833
2017,Germany,Syrian Arab Rep.,Refugees (incl. refugee-like situations),496674
2017,Djibouti,Syrian Arab Rep.,Asylum-seekers,1
2017,Djibouti,Syrian Arab Rep.,Refugees (incl. refugee-like situations),9
2017,Denmark,Syrian Arab Rep.,Asylum-seekers,285
2017,Denmark,Syrian Arab Rep.,Refugees (incl. refugee-like situations),19221
2017,Dominican Rep.,Syrian Arab Rep.,Asylum-seekers,6
2017,Dominican Rep.,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1
2017,Algeria,Syrian Arab Rep.,Asylum-seekers,5821
2017,Algeria,Syrian Arab Rep.,Refugees (incl. refugee-like situations),8
2017,Ecuador,Syrian Arab Rep.,Asylum-seekers,115
2017,Ecuador,Syrian Arab Rep.,Refugees (incl. refugee-like situations),39
2017,Egypt,Syrian Arab Rep.,Refugees (incl. refugee-like situations),126688
2017,Spain,Syrian Arab Rep.,Asylum-seekers,2255
2017,Spain,Syrian Arab Rep.,Refugees (incl. refugee-like situations),11752
2017,Estonia,Syrian Arab Rep.,Asylum-seekers,1
2017,Estonia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),151
2017,Ethiopia,Syrian Arab Rep.,Asylum-seekers,67
2017,Ethiopia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),9
2017,Finland,Syrian Arab Rep.,Asylum-seekers,133
2017,Finland,Syrian Arab Rep.,Refugees (incl. refugee-like situations),2370
2017,France,Syrian Arab Rep.,Asylum-seekers,2394
2017,France,Syrian Arab Rep.,Refugees (incl. refugee-like situations),12520
2017,Gabon,Syrian Arab Rep.,Refugees (incl. refugee-like situations),2
2017,United Kingdom,Syrian Arab Rep.,Asylum-seekers,574
2017,United Kingdom,Syrian Arab Rep.,Refugees (incl. refugee-like situations),9100
2017,Georgia,Syrian Arab Rep.,Asylum-seekers,9
2017,Georgia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),445
2017,Ghana,Syrian Arab Rep.,Asylum-seekers,150
2017,Ghana,Syrian Arab Rep.,Refugees (incl. refugee-like situations),39
2017,Guinea,Syrian Arab Rep.,Asylum-seekers,2
2017,Guinea,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1
2017,Greece,Syrian Arab Rep.,Asylum-seekers,9605
2017,Greece,Syrian Arab Rep.,Refugees (incl. refugee-like situations),13714
2017,Grenada,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1
2017,Guatemala,Syrian Arab Rep.,Asylum-seekers,1
2017,Croatia,Syrian Arab Rep.,Asylum-seekers,77
2017,Croatia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),194
2017,Hungary,Syrian Arab Rep.,Asylum-seekers,108
2017,Hungary,Syrian Arab Rep.,Refugees (incl. refugee-like situations),925
2017,Indonesia,Syrian Arab Rep.,Asylum-seekers,27
2017,Indonesia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),35
2017,India,Syrian Arab Rep.,Asylum-seekers,17
2017,India,Syrian Arab Rep.,Refugees (incl. refugee-like situations),87
2017,Ireland,Syrian Arab Rep.,Asylum-seekers,138
2017,Ireland,Syrian Arab Rep.,Refugees (incl. refugee-like situations),718
2017,Iraq,Syrian Arab Rep.,Refugees (incl. refugee-like situations),247057
2017,Iceland,Syrian Arab Rep.,Asylum-seekers,5
2017,Iceland,Syrian Arab Rep.,Refugees (incl. refugee-like situations),58
2017,Israel,Syrian Arab Rep.,Refugees (incl. refugee-like situations),2
2017,Italy,Syrian Arab Rep.,Asylum-seekers,1696
2017,Italy,Syrian Arab Rep.,Refugees (incl. refugee-like situations),3618
2017,Jamaica,Syrian Arab Rep.,Refugees (incl. refugee-like situations),4
2017,Jordan,Syrian Arab Rep.,Refugees (incl. refugee-like situations),653031
2017,Japan,Syrian Arab Rep.,Refugees (incl. refugee-like situations),66
2017,Kazakhstan,Syrian Arab Rep.,Asylum-seekers,23
2017,Kazakhstan,Syrian Arab Rep.,Refugees (incl. refugee-like situations),17
2017,Kenya,Syrian Arab Rep.,Asylum-seekers,7
2017,Kenya,Syrian Arab Rep.,Refugees (incl. refugee-like situations),2
2017,Kyrgyzstan,Syrian Arab Rep.,Asylum-seekers,12
2017,Kyrgyzstan,Syrian Arab Rep.,Refugees (incl. refugee-like situations),69
2017,Cambodia,Syrian Arab Rep.,Asylum-seekers,1
2017,Cambodia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),2
2017,Rep. of Korea,Syrian Arab Rep.,Asylum-seekers,68
2017,Rep. of Korea,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1122
2017,Kuwait,Syrian Arab Rep.,Asylum-seekers,31
2017,Kuwait,Syrian Arab Rep.,Refugees (incl. refugee-like situations),44
2017,Lebanon,Syrian Arab Rep.,Asylum-seekers,8
2017,Lebanon,Syrian Arab Rep.,Others of concern,2248
2017,Lebanon,Syrian Arab Rep.,Refugees (incl. refugee-like situations),992127
2017,Liberia,Syrian Arab Rep.,Asylum-seekers,6
2017,Liberia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),7
2017,Libya,Syrian Arab Rep.,Asylum-seekers,21890
2017,Libya,Syrian Arab Rep.,Refugees (incl. refugee-like situations),257
2017,Saint Lucia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1
2017,Liechtenstein,Syrian Arab Rep.,Asylum-seekers,1
2017,Liechtenstein,Syrian Arab Rep.,Refugees (incl. refugee-like situations),32
2017,Sri Lanka,Syrian Arab Rep.,Refugees (incl. refugee-like situations),14
2017,Lithuania,Syrian Arab Rep.,Asylum-seekers,52
2017,Lithuania,Syrian Arab Rep.,Refugees (incl. refugee-like situations),362
2017,Luxembourg,Syrian Arab Rep.,Asylum-seekers,225
2017,Luxembourg,Syrian Arab Rep.,Refugees (incl. refugee-like situations),686
2017,Latvia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),393
2017,"China, Macao SAR",Syrian Arab Rep.,Asylum-seekers,1
2017,Morocco,Syrian Arab Rep.,Refugees (incl. refugee-like situations),2953
2017,Rep. of Moldova,Syrian Arab Rep.,Asylum-seekers,16
2017,Rep. of Moldova,Syrian Arab Rep.,Refugees (incl. refugee-like situations),204
2017,Madagascar,Syrian Arab Rep.,Asylum-seekers,1
2017,Mexico,Syrian Arab Rep.,Refugees (incl. refugee-like situations),23
2017,The former Yugoslav Republic of Macedonia,Syrian Arab Rep.,Asylum-seekers,3
2017,The former Yugoslav Republic of Macedonia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),15
2017,Mali,Syrian Arab Rep.,Refugees (incl. refugee-like situations),9
2017,Malta,Syrian Arab Rep.,Asylum-seekers,251
2017,Malta,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1289
2017,Montenegro,Syrian Arab Rep.,Asylum-seekers,47
2017,Montenegro,Syrian Arab Rep.,Refugees (incl. refugee-like situations),2
2017,Mauritania,Syrian Arab Rep.,Asylum-seekers,112
2017,Mauritania,Syrian Arab Rep.,Refugees (incl. refugee-like situations),464
2017,Mauritius,Syrian Arab Rep.,Refugees (incl. refugee-like situations),3
2017,Malaysia,Syrian Arab Rep.,Asylum-seekers,1937
2017,Malaysia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),372
2017,Niger,Syrian Arab Rep.,Refugees (incl. refugee-like situations),7
2017,Nigeria,Syrian Arab Rep.,Asylum-seekers,60
2017,Nigeria,Syrian Arab Rep.,Refugees (incl. refugee-like situations),154
2017,Netherlands,Syrian Arab Rep.,Asylum-seekers,668
2017,Netherlands,Syrian Arab Rep.,Refugees (incl. refugee-like situations),30851
2017,Norway,Syrian Arab Rep.,Asylum-seekers,17
2017,Norway,Syrian Arab Rep.,Refugees (incl. refugee-like situations),11498
2017,New Zealand,Syrian Arab Rep.,Asylum-seekers,4
2017,New Zealand,Syrian Arab Rep.,Refugees (incl. refugee-like situations),65
2017,Oman,Syrian Arab Rep.,Asylum-seekers,6
2017,Oman,Syrian Arab Rep.,Refugees (incl. refugee-like situations),7
2017,Pakistan,Syrian Arab Rep.,Refugees (incl. refugee-like situations),29
2017,Panama,Syrian Arab Rep.,Asylum-seekers,11
2017,Peru,Syrian Arab Rep.,Asylum-seekers,3
2017,Peru,Syrian Arab Rep.,Refugees (incl. refugee-like situations),38
2017,Philippines,Syrian Arab Rep.,Asylum-seekers,40
2017,Philippines,Syrian Arab Rep.,Refugees (incl. refugee-like situations),74
2017,Papua New Guinea,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1
2017,Poland,Syrian Arab Rep.,Asylum-seekers,18
2017,Poland,Syrian Arab Rep.,Refugees (incl. refugee-like situations),512
2017,Portugal,Syrian Arab Rep.,Refugees (incl. refugee-like situations),307
2017,Paraguay,Syrian Arab Rep.,Asylum-seekers,26
2017,Paraguay,Syrian Arab Rep.,Refugees (incl. refugee-like situations),53
2017,Qatar,Syrian Arab Rep.,Asylum-seekers,1
2017,Qatar,Syrian Arab Rep.,Refugees (incl. refugee-like situations),34
2017,Romania,Syrian Arab Rep.,Asylum-seekers,167
2017,Romania,Syrian Arab Rep.,Refugees (incl. refugee-like situations),2282
2017,Russian Federation,Syrian Arab Rep.,Asylum-seekers,303
2017,Russian Federation,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1130
2017,Saudi Arabia,Syrian Arab Rep.,Asylum-seekers,34
2017,Saudi Arabia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),14
2017,Sudan,Syrian Arab Rep.,Asylum-seekers,439
2017,Sudan,Syrian Arab Rep.,Refugees (incl. refugee-like situations),11240
2017,Senegal,Syrian Arab Rep.,Asylum-seekers,21
2017,El Salvador,Syrian Arab Rep.,Refugees (incl. refugee-like situations),5
2017,Somalia,Syrian Arab Rep.,Asylum-seekers,4
2017,Somalia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),172
2017,Serbia and Kosovo (S/RES/1244 (1999)),Syrian Arab Rep.,Asylum-seekers,2
2017,Serbia and Kosovo (S/RES/1244 (1999)),Syrian Arab Rep.,Refugees (incl. refugee-like situations),73
2017,South Sudan,Syrian Arab Rep.,Asylum-seekers,1
2017,South Sudan,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1
2017,Slovakia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),17
2017,Slovenia,Syrian Arab Rep.,Asylum-seekers,9
2017,Slovenia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),215
2017,Sweden,Syrian Arab Rep.,Asylum-seekers,3531
2017,Sweden,Syrian Arab Rep.,Refugees (incl. refugee-like situations),103614
2017,Syrian Arab Rep.,Syrian Arab Rep.,Internally displaced persons,6150005
2017,Chad,Syrian Arab Rep.,Asylum-seekers,29
2017,Chad,Syrian Arab Rep.,Refugees (incl. refugee-like situations),39
2017,Togo,Syrian Arab Rep.,Asylum-seekers,9
2017,Thailand,Syrian Arab Rep.,Asylum-seekers,9
2017,Thailand,Syrian Arab Rep.,Refugees (incl. refugee-like situations),327
2017,Trinidad and Tobago,Syrian Arab Rep.,Asylum-seekers,32
2017,Trinidad and Tobago,Syrian Arab Rep.,Refugees (incl. refugee-like situations),53
2017,Tunisia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),603
2017,Turkey,Syrian Arab Rep.,Asylum-seekers,163
2017,Turkey,Syrian Arab Rep.,Refugees (incl. refugee-like situations),3424237
2017,Uganda,Syrian Arab Rep.,Asylum-seekers,12
2017,Uganda,Syrian Arab Rep.,Refugees (incl. refugee-like situations),7
2017,Ukraine,Syrian Arab Rep.,Asylum-seekers,520
2017,Ukraine,Syrian Arab Rep.,Refugees (incl. refugee-like situations),483
2017,Uruguay,Syrian Arab Rep.,Asylum-seekers,1
2017,Uruguay,Syrian Arab Rep.,Refugees (incl. refugee-like situations),61
